,Path,Age,Emotion,Class,Features
291,OAF_fit_ps.wav,Old,ps,Old and ps,"[-412.68832     69.76221      1.8991177   -1.6758984    5.495043
    1.8232899  -22.69477      7.2235365  -21.3245       5.390055
  -22.306608     1.0568899   -4.6121173    5.442097    -3.995147
    4.2489767   -2.2131326   12.517975    -2.9086273    0.9402867
    2.1379774    4.555238    -2.944164     5.730195    -2.1858656
    5.9455795   -1.7324656    6.131195     2.0931473    6.441422
    7.0108256    5.919226     9.015971     5.9093685   10.139367
   10.244128    10.427894    10.615221     9.646768     3.814094 ]"
292,OAF_fit_sad.wav,Old,sad,Old and sad,"[-5.2489673e+02  7.5622169e+01  1.6385757e+01  2.4988678e+01
  1.4322172e+01  1.8336826e+01 -2.7322222e+01 -4.0834093e+00
 -1.7519629e+01  1.0180503e+01 -1.6274771e+01  9.7095098e+00
 -5.8138118e+00  1.1005087e+01 -1.0253625e+00 -3.5906646e+00
  1.3668530e+00  3.4138541e+00  4.6299090e+00 -6.5300341e+00
  5.8256526e+00  3.4401092e-01 -4.9805627e+00  2.3564558e+00
 -7.1826830e+00  2.5737691e+00 -1.8105960e+00 -9.4738340e-01
 -1.7628382e+00  3.5390968e+00  3.4798007e+00  6.9165001e+00
  8.9954958e+00  4.3131633e+00  2.8125203e+00  1.6051478e+00
  1.5377593e+00  1.1335831e+01  1.5517402e+01  1.9401012e+01]"
293,OAF_five_angry.wav,Old,angry,Old and angry,"[-4.3015262e+02  5.5372784e+01 -1.7489206e+01 -9.6932182e+00
 -7.4123354e+00  1.2966022e+01 -2.3255510e+01  7.8793344e+00
 -2.0880552e+01  2.6463192e+00 -1.3571933e+01  1.9607897e+01
 -2.0391982e+00  1.0252589e+01 -4.0636277e+00  4.6796737e+00
 -6.8119550e+00 -3.4266303e+00 -3.0733211e+00 -1.0669601e+01
 -9.2760921e-01  2.8081207e+00 -3.7361684e+00  5.4444427e+00
  1.2171269e+01  1.5357482e+01  1.8148705e+01  2.0692448e+01
  1.8939770e+01  1.9549694e+01  1.1852770e+01  8.8571558e+00
  3.4129384e+00  7.0423938e-02  7.5496755e+00 -7.3530543e-01
  3.3128934e+00  5.5770621e+00  3.0599682e+00  5.2665768e+00]"
294,OAF_five_disgust.wav,Old,disgust,Old and disgust,"[-3.82838287e+02  8.58871994e+01  6.12864256e+00  6.40446663e-01
 -5.74843407e-01  7.86811733e+00 -1.56117430e+01  1.18710985e+01
 -2.07611160e+01  1.07701454e+01 -1.25547667e+01  6.22988653e+00
 -8.06163788e+00  4.16643000e+00 -4.52933788e+00  5.55545330e+00
 -9.10212994e+00  6.92184258e+00 -1.98248374e+00 -3.06588721e+00
 -5.19510984e-01  2.85657048e+00 -6.65073442e+00  1.78355265e+00
 -2.77353597e+00  4.52949286e+00  2.12580585e+00  4.52879620e+00
 -3.27126272e-02  1.36940670e+00  7.57099152e-01  2.58718586e+00
  3.95492148e+00  1.62915099e+00  4.70244646e+00  4.58845425e+00
  8.20760727e+00  4.98773193e+00  1.07763958e+01  6.30748940e+00]"
295,OAF_five_fear.wav,Old,fear,Old and fear,"[-4.4414090e+02  5.1506664e+01  3.7624366e+00 -7.5927629e+00
 -9.8877897e+00  1.2060232e+01 -1.6075443e+01  9.2545700e+00
 -1.9171492e+01  5.5319343e+00 -1.8056063e+01  3.4038882e+00
 -9.1176376e+00  8.0276842e+00 -5.1177664e+00  4.1747212e+00
 -7.4515595e+00  4.2978148e+00  5.7349896e-01  6.8103927e-01
  1.0112036e+01  2.5661253e+01  2.0562948e+01  2.6261280e+01
  1.4064921e+01  1.0311358e+01  2.8194695e+00  3.6315114e+00
  2.7268028e+00  7.0261197e+00 -4.0359416e+00 -9.6330160e-01
  2.3557112e+00 -1.8564221e+00  2.2423608e+00 -5.2707100e-01
 -2.3110530e+00  4.9870215e-02 -1.4980991e+00 -9.7533745e-01]"
296,OAF_five_happy.wav,Old,happy,Old and happy,"[-4.1912119e+02  7.7998238e+01  2.4289729e-01 -9.0367222e+00
 -1.4620407e+01  9.2381516e+00 -1.7102343e+01  9.5486717e+00
 -2.1134668e+01  6.4725256e+00 -1.5221096e+01 -2.6327059e+00
 -6.9013953e+00  1.9269928e+00 -4.3897099e+00  6.2901969e+00
 -4.2868743e+00  1.5257727e+01 -2.5243089e+00  2.2975185e+00
  1.6654956e+00  5.4387636e+00  3.3067040e+00  9.3388710e+00
  1.8840386e+00  5.3148313e+00  6.7817336e-01  6.1068110e+00
  4.5180771e-02  5.6865783e+00  7.3325580e-01  2.6922977e+00
  4.7101626e+00  1.1086465e+00  3.0357466e+00  2.2021675e+00
  1.8296880e+00  3.1393661e+00  4.5260015e+00  7.9164572e+00]"
297,OAF_five_neutral.wav,Old,neutral,Old and neutral,"[-5.0272586e+02  7.7472359e+01  2.8030956e+00  6.8395662e+00
  5.3713150e+00  1.4914607e+01 -1.2323805e+01  1.9897292e+00
 -2.0140520e+01  4.1411400e+00 -1.1602848e+01  1.0695256e+01
 -7.7191000e+00  8.6226397e+00  3.6774939e-01  5.3978558e+00
 -3.6132929e+00  9.9232893e+00 -1.1200686e+00 -1.7705676e-01
  1.1737585e+00  1.1068925e+00 -4.1074228e+00  3.0777493e+00
 -8.6910305e+00 -2.3050177e+00 -1.5341644e+00 -2.2686578e-02
 -2.9336185e+00  3.8749373e-01 -7.9819293e+00  1.4972806e+00
  1.5260869e+00  1.0587283e+01  2.6887524e+01  3.2731239e+01
  3.7345383e+01  2.2307552e+01  7.5390654e+00 -5.4670710e-02]"
298,OAF_five_ps.wav,Old,ps,Old and ps,"[-3.9660049e+02  8.8016846e+01 -5.7559857e+00 -7.3138719e+00
 -3.0642226e+00  4.4733295e+00 -2.0238001e+01  8.0809669e+00
 -1.9815794e+01  4.1997519e+00 -1.5182899e+01 -1.5916396e+00
 -8.4203758e+00  2.0462289e+00 -5.3460159e+00  7.2518907e+00
 -3.4021199e+00  1.2455379e+01  2.0112345e+00  3.8210869e-01
  2.4859493e+00  3.1440208e+00 -3.0338466e+00  3.2608912e+00
 -2.7601969e+00  2.9387009e+00 -1.8469645e+00  3.3369768e+00
  2.5908104e-01  4.6705685e+00  1.2998799e+00  3.9255123e+00
  6.1478310e+00  4.6979976e+00  8.7611475e+00  7.2428002e+00
  9.8226252e+00  1.0303989e+01  1.1264281e+01  8.6062174e+00]"
299,OAF_five_sad.wav,Old,sad,Old and sad,"[-5.0742682e+02  8.7369934e+01  9.7371941e+00  1.5324969e+01
  1.0763605e+01  1.4204585e+01 -1.9149151e+01 -6.3853111e+00
 -1.8740545e+01  9.9283381e+00 -1.6436771e+01  7.4425516e+00
 -5.2049012e+00  7.7408214e+00 -4.6133175e+00 -1.9831784e+00
 -2.7521467e+00  1.1794857e+00  4.4959226e+00 -5.4862843e+00
  7.8279414e+00 -1.8921086e+00 -4.9172091e+00 -1.9173647e-01
 -5.4538317e+00  6.5442413e-01 -1.1050661e+00  1.8408817e+00
  3.7729537e+00  6.3331041e+00  3.8229115e+00  9.9363222e+00
  3.6212928e+00  1.1609852e+00  4.8653741e+00  6.0905356e+00
  6.9078102e+00  1.3016029e+01  1.6677855e+01  1.4116846e+01]"
300,OAF_food_angry.wav,Old,angry,Old and angry,"[-4.0902707e+02  5.2134232e+01 -4.8214936e+00  6.6309443e+00
 -1.4761411e+01  1.6683809e+01 -2.3046598e+01 -7.2625198e+00
 -2.3824219e+01 -5.2710114e+00 -9.3472385e+00  4.6282954e+00
 -2.5981674e+00  3.2301159e+00  4.2812052e-01  3.9327447e+00
 -5.1849647e+00  1.4347240e+00 -6.6391230e+00 -2.0234756e+00
 -8.6474543e+00 -2.1533329e+00  1.4564580e+00  1.4957410e+01
  1.9869232e+01  3.2056988e+01  2.0736761e+01  1.9420845e+01
  7.2152662e+00  8.9290433e-02  2.4890404e+00  3.2383332e+00
  5.6192474e+00  2.1650188e+00  7.2628794e+00  6.6406947e-01
  3.9652984e+00  8.3908186e+00 -4.4326439e-01 -3.0336802e+00]"
301,OAF_food_disgust.wav,Old,disgust,Old and disgust,"[-4.6939847e+02  7.8818794e+01  2.4616379e+01  8.3712220e-01
  9.3462572e+00  8.3669682e+00 -1.0429928e+01  9.5318470e+00
 -2.1712891e+01  1.2674350e+00 -1.7809961e+01  6.6588116e+00
 -3.3722591e+00  7.3116689e+00 -1.9400423e+00  6.2367463e+00
 -6.3908763e+00  7.2390497e-01  2.2128763e+00  2.0313759e+00
 -1.0382922e+00 -6.7846358e-01 -3.2857969e+00 -2.7039680e-01
 -1.7624228e+00  6.4277248e+00  1.1984665e+00  7.0991693e+00
  1.5744677e+00  4.8055091e+00  2.1276677e+00  3.1450465e+00
  5.2276912e+00  8.2552261e+00  6.2228417e+00  4.6000924e+00
  6.7979069e+00  3.2114167e+00  3.6977346e+00  4.5806398e+00]"
302,OAF_food_fear.wav,Old,fear,Old and fear,"[-4.2960022e+02  4.8312489e+01  4.1671548e+00  7.6859456e-01
 -3.7111065e+00  1.4250892e+01 -1.2992403e+01  2.9538255e+00
 -2.7100534e+01  1.6709213e+00 -2.4966312e+01  3.2915986e+00
 -1.0090610e+01  3.1493053e+00 -6.3699002e+00  4.5830836e+00
 -2.2736571e+00  5.6393900e+00  7.8371572e+00  1.4216025e+01
  2.0192791e+01  3.2893902e+01  2.6901560e+01  1.7907919e+01
  6.2547808e+00  4.1334546e-01 -4.6695728e+00  2.7879016e+00
  4.4685583e+00  1.7171143e+00 -9.7350347e-01 -4.1070194e+00
  3.9187298e+00  9.1744024e-01  9.8277628e-01 -3.8812211e+00
 -4.4973760e+00  1.5654823e+00 -1.8636678e+00  1.2971423e+00]"
303,OAF_food_happy.wav,Old,happy,Old and happy,"[-4.5238989e+02  8.0793564e+01  1.9746506e+01  1.0202460e+00
 -5.4708595e+00  3.3756166e+00 -1.4605639e+01  4.2960138e+00
 -2.1327978e+01 -7.8715754e-01 -2.4166544e+01 -1.8049216e+00
 -6.2797751e+00  1.5558200e+00 -1.7029974e-01  2.2309663e+00
 -1.0799251e+00  1.0210375e+01  2.0124788e+00  4.4367962e+00
  4.5878792e+00  7.8040247e+00  9.3078256e-01  5.1346416e+00
 -3.3382969e+00  6.2967787e+00  4.7020301e-01  7.5167689e+00
  1.0933101e+00  6.5541830e+00  1.6627640e+00  1.9877870e+00
  2.8859503e+00  7.7957439e-01  1.7035897e+00  4.0077281e+00
  4.7232370e+00  6.7549262e+00  9.2619677e+00  9.9377785e+00]"
304,OAF_food_neutral.wav,Old,neutral,Old and neutral,"[-5.4834900e+02  7.7882957e+01  1.8232172e+01  1.7695517e+01
  6.0188003e+00  2.0382141e+01 -9.9138945e-01 -1.4568361e+00
 -1.7105175e+01  1.6750503e+00 -1.6758820e+01  7.0520959e+00
 -7.9549346e+00  6.6408815e+00  6.7207122e+00  3.8080690e+00
 -4.9114385e+00  1.1683078e+01 -2.5043669e+00  1.3589820e+00
  7.6874912e-01  3.6608763e+00 -1.5237012e+00  1.3629417e+00
 -4.1291976e+00  1.4659709e+00 -8.2443876e+00 -9.0652096e-01
 -4.0603766e-01  6.3800663e-01 -2.6458969e+00  1.9372245e-02
 -6.8213334e+00 -4.3872681e+00 -1.1385535e-01  9.7402400e-01
  1.8320921e+01  2.7816900e+01  3.1516552e+01  3.2392830e+01]"
305,OAF_food_ps.wav,Old,ps,Old and ps,"[-4.2841486e+02  8.0374710e+01  1.4048598e+01 -2.5796375e+00
 -4.8716813e-01  4.0181823e+00 -1.1637433e+01  7.6025758e+00
 -2.6623697e+01  3.8253040e+00 -2.5720045e+01 -1.6434441e+00
 -8.6990757e+00  2.0304313e+00 -1.4726257e+00  3.2781355e+00
  1.2487576e+00  1.0342580e+01  2.5582190e+00  4.6784077e+00
  1.9817593e+00  7.1335196e+00 -3.8749523e+00  3.4873312e+00
 -1.0745363e+00  5.4244494e+00 -4.5808846e-01  5.6541224e+00
 -9.1456935e-02  5.3125396e+00  2.4742827e+00  3.8528791e-01
  2.9362829e+00  4.5325723e+00  1.1378405e+01  1.2672889e+01
  1.3538333e+01  1.3158932e+01  1.0218409e+01  9.2888403e+00]"
306,OAF_food_sad.wav,Old,sad,Old and sad,"[-5.3947064e+02  8.3903000e+01  2.1955950e+01  2.3078144e+01
  1.3296172e+01  2.2668270e+01 -1.5548168e+01 -6.0334020e+00
 -1.7850523e+01  7.3272505e+00 -2.0709957e+01  1.0432052e+01
 -4.6970191e+00  8.2253237e+00 -1.3614329e+00 -2.0623434e+00
  3.9088514e-01  3.1791131e+00  2.6471951e+00 -1.5502241e+00
  5.3841548e+00  8.6502351e-02 -1.2403297e+00  1.3279576e+00
 -6.9400525e+00  4.5646048e+00 -1.6464354e+00  1.9344414e+00
 -1.6889279e+00  2.5509768e+00  3.3807459e+00  7.6419668e+00
  1.0260681e+01  1.0514337e+01  9.0971975e+00  5.2664332e+00
  5.4441166e+00  8.1862936e+00  8.7456722e+00  1.4659288e+01]"
307,OAF_gap_angry.wav,Old,angry,Old and angry,"[-409.60886      54.88342     -19.447218     -8.429689     -8.284681
    8.782795    -25.149212      5.042954    -13.339969      4.251847
  -11.0138855     8.7741       -6.449893      6.159353     -0.4339736
    3.8592892    -2.303796     -3.3330424    -2.9681523    -7.472586
    4.6478286    10.07871      13.797286     27.407791     23.765985
   19.354513     11.793775      2.7521822     2.992962      6.1210365
    7.1025143     5.886209      2.7316606    -4.1369743     2.9124336
    1.5726478     2.889941     -0.51911724   -3.2704356     0.69699186]"
308,OAF_gap_disgust.wav,Old,disgust,Old and disgust,"[-4.8017102e+02  1.0145571e+02  4.4616261e+00  9.8336011e-01
  4.5005379e+00  1.4822669e+01 -1.7700188e+01  9.6827259e+00
 -1.6389090e+01  2.7373908e+00 -6.6572104e+00 -1.3431990e-01
 -2.1087966e+00  1.5268426e+00 -2.3229249e+00  3.5300848e+00
 -6.0109420e+00  8.5720968e+00 -1.8367821e+00 -6.9038749e-01
  6.8315685e-01 -2.4950171e+00 -2.1557169e+00  2.6324987e+00
 -1.8251129e+00  3.7239478e+00 -2.1024137e+00  1.7579486e+00
 -3.3677244e-01  1.7205615e+00  1.8692071e+00  2.0482011e+00
  3.3332977e+00  3.9547064e+00  5.1852808e+00  5.5049748e+00
  5.3712621e+00  6.9400535e+00  1.0891295e+01  8.1631765e+00]"
309,OAF_gap_fear.wav,Old,fear,Old and fear,"[-4.5656876e+02  6.7197586e+01 -3.2790360e+00 -6.7421317e+00
 -5.7087793e+00  9.8639450e+00 -2.2853596e+01  6.6108255e+00
 -2.2426233e+01  1.7007164e+00 -1.6995188e+01 -6.6216871e-02
 -6.4057498e+00  5.9667306e+00 -6.6820040e+00  4.5658169e+00
 -1.8584758e+00  6.0621357e+00  2.8855491e+00  1.7245373e+00
  8.1747856e+00  2.0812298e+01  1.4371278e+01  2.5545765e+01
  2.0501574e+01  1.1138898e+01  1.6007509e+00  2.4528220e+00
 -1.1549640e+00  5.4652953e+00  2.7493145e+00  7.2877991e-01
 -2.7913182e+00 -2.5496614e+00  4.7981143e+00  4.6123486e+00
 -2.1379349e+00 -3.1878159e+00  8.7073839e-01  1.5646731e+00]"
310,OAF_gap_happy.wav,Old,happy,Old and happy,"[-4.5378433e+02  9.0492470e+01  2.8445635e+00  6.9689572e-01
 -6.0322943e+00  1.0812016e+01 -2.2704132e+01  8.8869886e+00
 -2.0465445e+01  2.7264011e+00 -1.9669367e+01 -1.0239022e+00
 -6.1287827e+00  9.2979234e-01 -3.5636990e+00  5.7518721e+00
 -1.7482871e+00  1.2289438e+01 -3.8209656e-01  4.1758628e+00
  7.3890834e+00  6.3460197e+00  5.4882827e+00  4.2688379e+00
 -2.4512525e+00  5.2704339e+00 -1.5694024e-02  6.2698975e+00
 -1.0487652e+00  3.5531316e+00  9.2180288e-01  5.2678218e+00
  6.2211914e+00  2.6142983e+00  2.8006191e+00  3.5983355e+00
  2.7177141e+00  3.1079924e+00  4.0328302e+00  7.5915337e+00]"
311,OAF_gap_neutral.wav,Old,neutral,Old and neutral,"[-4.9966959e+02  8.8747780e+01  8.0250635e+00  1.2436659e+01
  6.9358454e+00  1.0096934e+01 -1.6509501e+01  2.3245530e+00
 -1.4024977e+01  3.5157335e+00 -1.6362326e+01  5.1497397e+00
 -8.4691401e+00  6.2344303e+00  5.3280491e-01  8.9973879e+00
 -2.8494256e+00  8.8467846e+00 -1.6868640e+00 -2.6664264e+00
  4.0627103e+00  7.7884394e-01 -3.9357727e+00  3.4361060e+00
 -8.6068878e+00 -4.9005771e+00 -8.9413607e-01 -3.0866437e+00
 -2.2888308e+00  2.0315104e+00 -5.5761662e+00 -3.3608678e-01
 -8.8414173e+00 -1.2535315e+00  8.5085878e+00  1.7583139e+01
  2.9596424e+01  3.4272041e+01  2.8312868e+01  1.2734026e+01]"
312,OAF_gap_ps.wav,Old,ps,Old and ps,"[-5.03894135e+02  9.56522293e+01 -8.56276321e+00 -2.14606881e+00
  4.27755547e+00  1.24019165e+01 -2.03778038e+01  5.38559151e+00
 -1.78216858e+01  1.77286792e+00 -5.35166454e+00  2.92212796e+00
  1.90332726e-01  1.58634827e-01 -2.09087348e+00 -7.03344047e-01
  9.23223794e-01  7.79888916e+00  4.40151405e+00 -5.20815706e+00
  2.98492718e+00 -4.04111910e+00 -4.41967010e-01  5.87231922e+00
  4.16733837e+00  7.77583838e+00  4.73894119e+00  8.20543671e+00
  5.25689888e+00  1.56474447e+00  2.82286024e+00  7.63282442e+00
  9.19657135e+00  9.39773464e+00  1.30460815e+01  9.51501274e+00
  9.47184658e+00  5.64327621e+00  5.37905884e+00  5.27967501e+00]"
313,OAF_gap_sad.wav,Old,sad,Old and sad,"[-5.4274152e+02  8.8191856e+01  1.2855980e+01  1.6389688e+01
  8.7497177e+00  1.7478819e+01 -5.8910995e+00 -9.1248173e-01
 -7.7177129e+00  6.2344942e+00 -4.3283229e+00  4.7603235e+00
 -4.6568618e+00  5.8862610e+00 -1.6018776e+00  3.6805749e+00
 -3.6294804e+00  5.2710586e+00  4.3817763e+00 -1.5013174e+00
  3.3674135e+00 -1.2491852e+00 -1.8126413e+00  1.4681293e+00
 -1.0444541e+00 -1.0125102e+00  7.3464406e-01  2.8961322e-01
  3.6871504e-02 -6.8600886e-02  2.9921176e+00  8.0336399e+00
  6.6144519e+00  6.6581230e+00  7.5193305e+00  5.1468897e+00
  7.4859214e+00  1.1455559e+01  9.8665228e+00  1.1513910e+01]"
314,OAF_gas_angry.wav,Old,angry,Old and angry,"[-3.8243973e+02  4.6676617e+01 -2.7629206e+01  1.9576412e-01
 -1.2100427e+01  1.0162647e+01 -2.8595364e+01 -4.4407015e+00
 -1.5822469e+01  2.9020550e+00 -1.8243929e+00  7.4470258e-01
 -3.1980336e+00  4.0651822e+00  5.5099654e-01  1.0758140e+00
 -7.3378525e+00 -1.0173703e+00 -6.2596078e+00 -9.0043602e+00
 -1.2878878e-01  6.7998004e+00  7.1884189e+00  2.3355742e+01
  2.2430382e+01  2.4371948e+01  1.3147142e+01  6.8441606e+00
  4.6142244e+00  1.9281344e+00  3.6453543e+00  6.6975269e+00
  5.7848186e+00 -1.1700853e+00  5.5028133e+00  2.9342597e+00
  5.1784000e+00  3.0312350e+00 -2.2670283e+00 -1.8766022e+00]"
315,OAF_gas_disgust.wav,Old,disgust,Old and disgust,"[-443.33624      81.4958       -2.099621      1.7674123     6.085319
    5.946979    -15.508228      8.494192    -13.623917     10.141233
  -16.183498      6.657237     -7.415573      3.060642     -2.6786616
    1.391417     -5.9714923     3.7520807    -1.7806083    -2.4443133
    0.80445284   -0.7694758    -5.384661      0.7781165    -2.7385259
    1.8527465     0.8010053     2.2652774     1.3465359     2.5067942
    3.0752623     4.743867      4.005998      5.8964396     6.111542
    6.52172       7.6728244     6.2615204     8.223336      7.195842  ]"
316,OAF_gas_fear.wav,Old,fear,Old and fear,"[-4.0131149e+02  5.0859608e+01 -1.7489410e+01 -1.8942680e+00
 -9.7945633e+00  8.5614214e+00 -2.4813034e+01  4.4822550e+00
 -1.8305840e+01  6.3313265e+00 -2.0542540e+01  1.9595561e+00
 -8.6137695e+00  5.4388890e+00 -4.6486850e+00  1.8244658e+00
 -4.3822427e+00  4.9970450e+00  7.8301067e+00  9.1965523e+00
  2.3178356e+01  3.3049797e+01  2.5181078e+01  1.8598726e+01
  3.9180253e+00 -5.0371628e+00 -6.2916298e+00  4.1024904e+00
  5.6747928e+00  5.7460699e+00 -8.0745106e+00 -5.3906908e+00
  2.6598606e+00  2.4191921e+00  2.9168696e+00 -3.0801959e+00
 -4.3482614e+00  1.3252987e+00  3.1837256e+00  6.6251948e-02]"
317,OAF_gas_happy.wav,Old,happy,Old and happy,"[-4.4813763e+02  7.6343262e+01  6.6593689e-01  1.9357736e+00
 -1.2363889e+01  8.2605019e+00 -1.8829132e+01  7.4090538e+00
 -1.4078388e+01  5.3279572e+00 -1.5173152e+01 -3.0255592e+00
 -4.4322753e+00  1.3434486e+00  5.9486389e-01  5.2085161e+00
 -4.7692690e+00  1.3994260e+01 -1.5428128e+00  1.6476458e+00
  3.1848112e-01  3.8946707e+00 -1.0718967e+00  5.8916311e+00
 -8.7144220e-01  7.2209978e+00  2.4936650e+00  7.2521210e+00
  2.8940976e+00  6.3662333e+00  3.8194451e+00  5.1277890e+00
  6.0268373e+00  4.2144175e+00  4.7704926e+00  5.9049807e+00
  9.6515312e+00  9.3702660e+00  7.9722137e+00  5.2512646e+00]"
318,OAF_gas_neutral.wav,Old,neutral,Old and neutral,"[-5.2521570e+02  7.9500328e+01  7.9501867e+00  1.5551275e+01
  7.2871370e+00  1.8361336e+01 -1.1211573e+01 -2.3228757e+00
 -1.5252348e+01  6.8639383e+00 -1.3945277e+01  6.4404101e+00
 -5.5345778e+00  1.2639224e+01  9.3470259e+00  4.4324245e+00
 -8.2841578e+00  8.3258381e+00 -2.8522155e+00  1.1467803e+00
  5.8066373e+00  4.4509336e-01 -4.4914656e+00  2.9110501e+00
 -1.4615815e+00  1.0738912e+00 -7.5763063e+00 -1.7418776e+00
  1.5327438e+00 -1.3422198e+00 -3.0394466e+00  1.5759519e+00
 -5.3100529e+00 -3.7345595e+00  4.1567497e+00  1.0028127e+01
  2.4548958e+01  2.9169613e+01  2.9576513e+01  2.5575741e+01]"
319,OAF_gas_ps.wav,Old,ps,Old and ps,"[-4.0818948e+02  7.5161812e+01 -1.3053611e+01  2.5653951e+00
 -9.7191930e-01  7.4215527e+00 -2.1504940e+01  9.7431297e+00
 -2.0377970e+01  7.1422114e+00 -1.8099459e+01  1.7980748e-01
 -5.5102587e+00  1.9060332e+00 -4.9284658e+00  4.2853351e+00
 -7.5303121e+00  1.0822918e+01  3.4693357e-01  2.6513257e+00
  5.1863966e+00  3.6230571e+00 -4.4096556e+00  5.3073578e+00
 -2.8815656e+00  4.3269114e+00 -1.0057151e+00  2.6549213e+00
  9.3755341e-01  2.9289472e+00  1.3789616e+00  4.7604173e-01
  2.8922956e+00  3.0767927e+00  7.6124640e+00  9.9884377e+00
  1.3201305e+01  1.3461846e+01  1.2335234e+01  1.0369925e+01]"
320,OAF_gas_sad.wav,Old,sad,Old and sad,"[-5.13737488e+02  7.88552017e+01  6.96141863e+00  2.26661530e+01
  1.26772604e+01  1.76907463e+01 -2.03406830e+01 -6.25410032e+00
 -1.48532495e+01  1.36512575e+01 -1.70112743e+01  7.99816990e+00
 -3.57077193e+00  7.18728018e+00 -3.34655690e+00 -1.28844428e+00
 -1.74808323e+00  5.02025223e+00  4.04322529e+00 -7.40400743e+00
  8.35039234e+00 -2.81307650e+00 -5.81857157e+00  3.00275773e-01
 -7.34247255e+00  2.84528208e+00 -3.72588456e-01  6.49779320e-01
  3.25967121e+00  7.31806469e+00  7.42114115e+00  1.16675825e+01
  1.07350435e+01  8.92775726e+00  8.07874012e+00  7.88210106e+00
  1.01275282e+01  1.21602488e+01  1.10243301e+01  9.64020061e+00]"
321,OAF_gaze_angry.wav,Old,angry,Old and angry,"[-4.0422580e+02  4.0308540e+01 -1.1577270e+01  9.2497339e+00
 -4.0806708e+00  5.9743042e+00 -2.5416809e+01  4.3535695e+00
 -1.8844616e+01 -3.9848571e+00 -1.9148928e+01  1.0127329e+01
 -2.1729064e+00  1.1667928e+01 -5.0236907e+00  1.9542503e+00
 -4.4125586e+00 -5.8350458e+00 -5.7988248e+00 -6.8016253e+00
 -1.7872837e-01  8.6765547e+00  5.2343998e+00  2.1932835e+01
  2.4980484e+01  1.9763186e+01  1.3817796e+01  6.3072829e+00
  3.1816490e+00  5.8458223e+00  9.8549738e+00  9.2048912e+00
  5.9070215e+00 -5.2624502e+00  1.1301974e+00  5.1858239e+00
  3.8700006e+00  5.9703441e+00 -2.6183667e+00  8.9982772e-01]"
322,OAF_gaze_disgust.wav,Old,disgust,Old and disgust,"[-4.70150330e+02  6.82919083e+01  8.43481541e+00  1.85758896e+01
  1.10134993e+01  1.01654625e+01 -1.83793983e+01  6.82320452e+00
 -1.53512573e+01  2.14235687e+00 -1.71797581e+01  3.29177928e+00
 -3.05973220e+00  1.87237585e+00  1.46961236e+00  1.66330647e+00
 -3.20542860e+00  6.18856096e+00 -3.46364093e+00  8.08437467e-01
 -8.66336584e-01 -1.75408185e+00 -4.38404560e+00  2.10393143e+00
 -4.44429111e+00  1.94102550e+00 -3.27883482e-01  5.36623430e+00
  2.54697180e+00  2.33094287e+00  5.56191587e+00  2.55962443e+00
  2.73633075e+00  6.36915827e+00  5.00141191e+00  3.26135969e+00
  4.35261154e+00  2.50111699e+00  4.55701399e+00  3.89794135e+00]"
323,OAF_gaze_fear.wav,Old,fear,Old and fear,"[-4.40561768e+02  5.32101440e+01  4.94642830e+00  1.51701345e+01
  6.34156585e-01  3.05746102e+00 -2.24436684e+01  4.05690622e+00
 -1.96455650e+01  4.78755903e+00 -2.52315807e+01 -3.15363693e+00
 -5.62478399e+00  1.33352745e+00 -4.91015863e+00  2.65633273e+00
 -3.76308823e+00  9.13844585e+00 -5.30003357e+00 -6.28432035e+00
 -2.00942501e-01  3.22772455e+00  9.93735027e+00  2.94798565e+01
  2.09381123e+01  2.63775768e+01  1.17956295e+01  1.16287527e+01
 -3.01504540e+00  3.06934881e+00  5.52302313e+00  5.60092735e+00
  4.08645272e-02 -3.59355521e+00 -1.93557087e-02  2.95454311e+00
  3.05312967e+00 -2.33789825e+00 -2.33028221e+00 -1.35671544e+00]"
324,OAF_gaze_happy.wav,Old,happy,Old and happy,"[-4.6155142e+02  7.3564598e+01  1.2400278e+01  1.2409308e+01
 -4.0048466e+00  6.4874554e+00 -2.1108250e+01  5.3228321e+00
 -2.1860853e+01 -5.2749795e-01 -2.1624241e+01 -4.4765111e-02
 -7.0085654e+00 -1.3485380e+00 -1.9495990e+00  2.6824548e+00
 -7.0665294e-01  1.5867290e+01 -1.7882413e+00  1.7522759e+00
  1.5980811e+00 -2.6178007e+00  1.3577734e+00  7.2327161e+00
 -2.9787636e+00  7.1236892e+00  7.1569663e-01  7.7630715e+00
  1.7477617e+00  4.1318178e+00  2.0622556e+00  4.2391057e+00
  6.0602045e+00  5.1257415e+00  5.2555065e+00  8.0210419e+00
  1.0834845e+01  9.7692251e+00  1.1515532e+01  7.5941005e+00]"
